SYSCALL(args) 		 = return
lstat64("/Users/aaron/.rvm/rubies\0", 0x7FFF5FBFC3A0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180\0", 0x7FFF5FBFC3A0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib\0", 0x7FFF5FBFC3A0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby\0", 0x7FFF5FBFC3A0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/site_ruby\0", 0x7FFF5FBFC3A0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/site_ruby/1.9.1\0", 0x7FFF5FBFC3A0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/site_ruby/1.9.1/rubygems\0", 0x7FFF5FBFC3A0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/site_ruby/1.9.1/rubygems/defaults.rb\0", 0x7FFF5FBFC3A0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users\0", 0x7FFF5FBFC3A0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron\0", 0x7FFF5FBFC3A0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm\0", 0x7FFF5FBFC3A0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies\0", 0x7FFF5FBFC3A0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180\0", 0x7FFF5FBFC3A0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib\0", 0x7FFF5FBFC3A0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby\0", 0x7FFF5FBFC3A0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/site_ruby\0", 0x7FFF5FBFC3A0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/site_ruby/1.9.1\0", 0x7FFF5FBFC3A0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/site_ruby/1.9.1/rubygems\0", 0x7FFF5FBFC3A0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/site_ruby/1.9.1/rubygems/defaults.rb\0", 0x7FFF5FBFC3A0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users\0", 0x7FFF5FBFD390, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron\0", 0x7FFF5FBFD390, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm\0", 0x7FFF5FBFD390, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies\0", 0x7FFF5FBFD390, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180\0", 0x7FFF5FBFD390, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib\0", 0x7FFF5FBFD390, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby\0", 0x7FFF5FBFD390, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/1.9.1\0", 0x7FFF5FBFD390, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/1.9.1/x86_64-darwin10.7.0\0", 0x7FFF5FBFD390, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/1.9.1/x86_64-darwin10.7.0/rbconfig.rb\0", 0x7FFF5FBFD390, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users\0", 0x7FFF5FBFC950, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron\0", 0x7FFF5FBFC950, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm\0", 0x7FFF5FBFC950, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies\0", 0x7FFF5FBFC950, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180\0", 0x7FFF5FBFC950, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib\0", 0x7FFF5FBFC950, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby\0", 0x7FFF5FBFC950, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/1.9.1\0", 0x7FFF5FBFC950, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/1.9.1/x86_64-darwin10.7.0\0", 0x7FFF5FBFC950, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/1.9.1/x86_64-darwin10.7.0/rbconfig.rb\0", 0x7FFF5FBFC950, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/1.9.1\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/1.9.1/x86_64-darwin10.7.0\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/1.9.1/x86_64-darwin10.7.0/rbconfig.rb\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/1.9.1\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/1.9.1/x86_64-darwin10.7.0\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/1.9.1/x86_64-darwin10.7.0/rbconfig.rb\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users\0", 0x7FFF5FBFB040, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron\0", 0x7FFF5FBFB040, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm\0", 0x7FFF5FBFB040, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies\0", 0x7FFF5FBFB040, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180\0", 0x7FFF5FBFB040, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib\0", 0x7FFF5FBFB040, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby\0", 0x7FFF5FBFB040, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/1.9.1\0", 0x7FFF5FBFB040, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/1.9.1/x86_64-darwin10.7.0\0", 0x7FFF5FBFB040, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/1.9.1/x86_64-darwin10.7.0/rbconfig.rb\0", 0x7FFF5FBFB040, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users\0", 0x7FFF5FBF8F30, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron\0", 0x7FFF5FBF8F30, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm\0", 0x7FFF5FBF8F30, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies\0", 0x7FFF5FBF8F30, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180\0", 0x7FFF5FBF8F30, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib\0", 0x7FFF5FBF8F30, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby\0", 0x7FFF5FBF8F30, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/1.9.1\0", 0x7FFF5FBF8F30, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/1.9.1/x86_64-darwin10.7.0\0", 0x7FFF5FBF8F30, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/1.9.1/x86_64-darwin10.7.0/rbconfig.rb\0", 0x7FFF5FBF8F30, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/1.9.1\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/1.9.1/x86_64-darwin10.7.0\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/1.9.1/x86_64-darwin10.7.0/rbconfig.rb\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/1.9.1\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/1.9.1/x86_64-darwin10.7.0\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/1.9.1/x86_64-darwin10.7.0/rbconfig.rb\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users\0", 0x7FFF5FBFD390, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron\0", 0x7FFF5FBFD390, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm\0", 0x7FFF5FBFD390, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies\0", 0x7FFF5FBFD390, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180\0", 0x7FFF5FBFD390, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib\0", 0x7FFF5FBFD390, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby\0", 0x7FFF5FBFD390, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/1.9.1\0", 0x7FFF5FBFD390, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/1.9.1/thread.rb\0", 0x7FFF5FBFD390, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users\0", 0x7FFF5FBFC4C0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron\0", 0x7FFF5FBFC4C0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm\0", 0x7FFF5FBFC4C0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies\0", 0x7FFF5FBFC4C0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180\0", 0x7FFF5FBFC4C0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib\0", 0x7FFF5FBFC4C0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby\0", 0x7FFF5FBFC4C0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/1.9.1\0", 0x7FFF5FBFC4C0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/1.9.1/thread.rb\0", 0x7FFF5FBFC4C0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users\0", 0x7FFF5FBFC950, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron\0", 0x7FFF5FBFC950, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm\0", 0x7FFF5FBFC950, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies\0", 0x7FFF5FBFC950, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180\0", 0x7FFF5FBFC950, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib\0", 0x7FFF5FBFC950, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby\0", 0x7FFF5FBFC950, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/1.9.1\0", 0x7FFF5FBFC950, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/1.9.1/thread.rb\0", 0x7FFF5FBFC950, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/1.9.1\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/1.9.1/thread.rb\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/1.9.1\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/1.9.1/thread.rb\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users\0", 0x7FFF5FBFB4D0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron\0", 0x7FFF5FBFB4D0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm\0", 0x7FFF5FBFB4D0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies\0", 0x7FFF5FBFB4D0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180\0", 0x7FFF5FBFB4D0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib\0", 0x7FFF5FBFB4D0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby\0", 0x7FFF5FBFB4D0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/1.9.1\0", 0x7FFF5FBFB4D0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/1.9.1/thread.rb\0", 0x7FFF5FBFB4D0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/1.9.1\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/1.9.1/thread.rb\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users\0", 0x7FFF5FBFB4D0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron\0", 0x7FFF5FBFB4D0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm\0", 0x7FFF5FBFB4D0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies\0", 0x7FFF5FBFB4D0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180\0", 0x7FFF5FBFB4D0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib\0", 0x7FFF5FBFB4D0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby\0", 0x7FFF5FBFB4D0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/1.9.1\0", 0x7FFF5FBFB4D0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/1.9.1/thread.rb\0", 0x7FFF5FBFB4D0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users\0", 0x7FFF5FBFA720, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron\0", 0x7FFF5FBFA720, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm\0", 0x7FFF5FBFA720, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies\0", 0x7FFF5FBFA720, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180\0", 0x7FFF5FBFA720, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib\0", 0x7FFF5FBFA720, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby\0", 0x7FFF5FBFA720, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/1.9.1\0", 0x7FFF5FBFA720, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/1.9.1/thread.rb\0", 0x7FFF5FBFA720, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/1.9.1\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib/ruby/1.9.1/thread.rb\0", 0x7FFF5FBFBF10, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users\0", 0x7FFF5FBFB4D0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron\0", 0x7FFF5FBFB4D0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm\0", 0x7FFF5FBFB4D0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies\0", 0x7FFF5FBFB4D0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180\0", 0x7FFF5FBFB4D0, 0x7FFF70A655C0)		 = 0 0
lstat64("/Users/aaron/.rvm/rubies/ruby-1.9.2-p180/lib\0", 0x7FFF5FBFB4D0, 0x7FFF70A655C0)		 = 0 0
